id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,lead_value
id_17111,56.0,retired,divorced,tertiary,no,3072.0,no,no,cellular,27,may,373.0,2.0,,0,unknown,1
id_14511,23.0,services,single,secondary,no,233.0,no,no,cellular,10,jul,721.0,3.0,,0,unknown,1
id_8128,26.0,student,single,secondary,no,143.0,no,no,cellular,9,sep,439.0,4.0,,0,unknown,1
id_12449,27.0,admin.,single,secondary,no,262.0,yes,no,cellular,6,may,550.0,1.0,,0,unknown,1
id_378,51.0,management,married,tertiary,no,512.0,no,no,cellular,22,may,257.0,2.0,94.0,3,failure,1
id_20917,53.0,services,divorced,secondary,no,-250.0,yes,yes,unknown,28,may,629.0,2.0,,0,unknown,1
id_44239,40.0,management,married,tertiary,no,623.0,no,no,cellular,22,may,171.0,2.0,184.0,1,failure,1
id_27283,40.0,entrepreneur,married,tertiary,no,212.0,no,no,cellular,29,jul,646.0,2.0,,0,unknown,1
id_36736,30.0,admin.,married,secondary,no,2372.0,yes,no,cellular,14,apr,700.0,2.0,,0,unknown,1
id_3155,48.0,services,single,secondary,no,5032.0,yes,no,unknown,12,may,905.0,1.0,,0,unknown,1
id_31152,54.0,technician,divorced,tertiary,no,99.0,no,no,cellular,21,aug,928.0,4.0,,0,unknown,1
id_26182,70.0,retired,married,secondary,no,1126.0,no,no,cellular,25,nov,208.0,1.0,91.0,1,success,1
id_2634,38.0,technician,married,secondary,no,692.0,yes,no,cellular,3,jun,440.0,2.0,119.0,9,failure,1
id_18058,52.0,services,married,secondary,no,1590.0,no,no,unknown,9,jun,880.0,1.0,,0,unknown,1
id_35793,36.0,management,married,secondary,no,1180.0,yes,yes,cellular,1,apr,788.0,1.0,135.0,1,other,1
id_22828,38.0,technician,single,secondary,no,49.0,no,no,cellular,22,may,566.0,1.0,,0,unknown,1
id_23353,36.0,blue-collar,divorced,secondary,no,891.0,yes,no,cellular,7,may,724.0,1.0,,0,unknown,1
id_16354,40.0,admin.,married,secondary,no,16512.0,no,no,cellular,15,mar,536.0,5.0,203.0,4,failure,1
id_44815,26.0,student,single,unknown,no,6.0,no,no,cellular,26,may,173.0,1.0,,0,unknown,1
id_12864,44.0,blue-collar,single,primary,no,-2.0,yes,no,cellular,30,jul,778.0,3.0,,0,unknown,1
id_6365,59.0,unemployed,divorced,secondary,no,1087.0,no,no,cellular,29,jul,1677.0,1.0,,0,unknown,1
id_31979,41.0,admin.,divorced,secondary,no,-92.0,yes,no,unknown,27,may,615.0,2.0,,0,unknown,1
id_29524,37.0,student,single,unknown,no,440.0,no,no,cellular,4,may,1073.0,5.0,,0,unknown,1
id_4088,32.0,management,single,tertiary,no,399.0,yes,no,cellular,17,apr,590.0,1.0,,0,unknown,1
id_36778,54.0,unemployed,divorced,secondary,no,753.0,no,no,cellular,21,jul,722.0,8.0,,0,unknown,1
id_5695,32.0,management,married,tertiary,no,-185.0,yes,no,cellular,19,nov,617.0,2.0,,0,unknown,1
id_19420,44.0,technician,married,secondary,no,9298.0,no,no,cellular,19,jul,1141.0,1.0,276.0,2,other,1
id_9609,35.0,services,married,primary,no,-1.0,yes,no,cellular,12,may,649.0,1.0,344.0,1,success,1
id_1151,53.0,blue-collar,married,secondary,no,1207.0,no,no,unknown,11,jun,944.0,1.0,,0,unknown,1
id_35566,32.0,admin.,married,secondary,no,1735.0,no,no,cellular,30,apr,525.0,2.0,,0,unknown,1
id_34893,75.0,retired,divorced,tertiary,no,3205.0,no,no,cellular,20,apr,136.0,1.0,,0,unknown,1
id_2483,67.0,retired,married,secondary,no,21445.0,no,no,telephone,15,apr,364.0,2.0,,0,unknown,1
id_7707,48.0,admin.,married,secondary,no,656.0,no,no,cellular,18,feb,316.0,1.0,561.0,2,success,1
id_10468,35.0,management,single,tertiary,no,1400.0,yes,no,cellular,13,may,815.0,1.0,300.0,1,failure,1
id_29676,56.0,entrepreneur,married,tertiary,no,848.0,no,no,unknown,5,jun,1157.0,2.0,,0,unknown,1
id_23659,45.0,blue-collar,married,secondary,no,6879.0,no,no,cellular,20,jul,296.0,1.0,281.0,2,failure,1
id_16402,54.0,management,married,tertiary,no,-4.0,no,no,cellular,26,aug,746.0,3.0,,0,unknown,1
id_3502,34.0,technician,single,tertiary,no,2728.0,no,no,cellular,14,jul,609.0,1.0,,0,unknown,1
id_5066,87.0,retired,married,primary,no,2186.0,no,no,telephone,12,jan,515.0,2.0,,0,unknown,1
id_32778,54.0,admin.,married,secondary,no,203.0,no,no,cellular,28,jan,984.0,2.0,189.0,1,other,1
id_34227,31.0,management,single,tertiary,no,436.0,yes,no,cellular,21,nov,283.0,1.0,179.0,4,other,1
id_42775,26.0,technician,single,secondary,no,6553.0,no,no,cellular,26,may,360.0,1.0,77.0,1,failure,1
id_22424,47.0,entrepreneur,single,tertiary,no,-5.0,yes,no,unknown,19,jun,632.0,1.0,,0,unknown,1
id_28392,57.0,technician,married,tertiary,no,1177.0,no,no,cellular,28,jan,168.0,1.0,433.0,1,failure,1
id_13602,47.0,services,single,secondary,no,478.0,yes,yes,unknown,30,may,655.0,2.0,,0,unknown,1
id_26325,33.0,blue-collar,married,secondary,no,581.0,no,no,cellular,10,jul,618.0,1.0,,0,unknown,1
id_41570,24.0,management,married,tertiary,no,173.0,yes,no,unknown,26,may,806.0,1.0,,0,unknown,1
id_5952,44.0,blue-collar,married,unknown,no,9330.0,yes,no,cellular,5,may,744.0,3.0,,0,unknown,1
id_7773,34.0,blue-collar,single,secondary,no,373.0,yes,no,unknown,16,may,1143.0,3.0,,0,unknown,1
id_12381,32.0,blue-collar,single,secondary,no,-2.0,yes,no,cellular,14,jul,748.0,2.0,,0,unknown,1
id_22889,37.0,blue-collar,married,secondary,no,356.0,yes,yes,cellular,7,may,1240.0,3.0,365.0,1,failure,1
id_27939,32.0,management,divorced,tertiary,no,291.0,yes,no,cellular,17,apr,1108.0,1.0,274.0,5,success,1
id_16120,52.0,self-employed,divorced,secondary,no,1295.0,yes,no,cellular,19,nov,550.0,1.0,169.0,2,failure,1
id_3275,46.0,technician,single,unknown,no,580.0,no,no,cellular,28,jan,390.0,3.0,,0,unknown,1
id_38427,43.0,blue-collar,married,secondary,no,2039.0,yes,no,cellular,8,may,743.0,1.0,,0,unknown,1
id_17197,31.0,technician,single,secondary,no,1734.0,yes,no,cellular,14,may,895.0,3.0,,0,unknown,1
id_12045,27.0,services,single,secondary,no,803.0,no,no,cellular,5,jun,241.0,2.0,,0,unknown,1
id_4139,41.0,services,married,secondary,no,57.0,yes,no,cellular,12,may,686.0,3.0,,0,unknown,1
id_6474,28.0,blue-collar,married,secondary,no,2908.0,yes,no,unknown,23,may,1394.0,2.0,,0,unknown,1
id_35693,40.0,technician,married,secondary,no,1928.0,no,no,cellular,2,jun,150.0,1.0,298.0,10,other,1
id_9697,28.0,technician,married,secondary,no,-97.0,yes,no,cellular,17,apr,857.0,1.0,,0,unknown,1
id_44148,45.0,admin.,married,secondary,no,24555.0,no,no,telephone,20,oct,325.0,1.0,,0,unknown,1
id_5175,34.0,management,married,tertiary,no,815.0,yes,no,cellular,17,jul,728.0,3.0,,0,unknown,1
id_21832,44.0,blue-collar,married,secondary,no,95.0,yes,no,cellular,31,jul,555.0,2.0,,0,unknown,1
id_10670,31.0,entrepreneur,single,secondary,no,275.0,no,no,cellular,1,feb,576.0,5.0,,0,unknown,1
id_9487,32.0,management,single,tertiary,no,467.0,no,no,cellular,5,jun,268.0,2.0,,0,unknown,1
id_12741,34.0,technician,married,secondary,no,2351.0,yes,no,cellular,9,jul,519.0,1.0,,0,unknown,1
id_28187,39.0,blue-collar,single,unknown,no,2837.0,yes,no,unknown,5,jun,1119.0,3.0,,0,unknown,1
id_39758,33.0,technician,single,tertiary,no,989.0,yes,no,telephone,12,feb,1415.0,1.0,170.0,4,failure,1
id_29374,35.0,blue-collar,divorced,primary,no,1790.0,yes,no,cellular,31,jul,638.0,6.0,,0,unknown,1
id_15357,30.0,management,single,tertiary,no,1272.0,no,no,cellular,28,may,367.0,2.0,,0,unknown,1
id_8030,73.0,housemaid,divorced,primary,no,1310.0,no,no,cellular,10,nov,283.0,2.0,91.0,1,success,1
id_32612,,blue-collar,married,primary,no,325.0,yes,no,cellular,17,apr,932.0,1.0,343.0,1,failure,1
id_33452,56.0,retired,married,primary,no,3517.0,yes,no,cellular,25,aug,628.0,3.0,,0,unknown,1
id_9649,,management,divorced,tertiary,no,47.0,yes,no,cellular,15,may,672.0,1.0,337.0,3,failure,1
id_32587,37.0,management,married,tertiary,no,435.0,no,yes,cellular,28,jan,520.0,1.0,184.0,4,failure,1
id_2390,32.0,management,single,tertiary,no,1238.0,yes,no,cellular,4,feb,524.0,2.0,260.0,1,other,1
id_37766,37.0,blue-collar,single,unknown,no,1075.0,yes,no,cellular,18,may,523.0,1.0,,0,unknown,1
id_23487,56.0,technician,married,tertiary,no,884.0,no,no,cellular,1,jun,368.0,2.0,,0,unknown,1
id_33550,50.0,entrepreneur,married,secondary,no,108.0,yes,no,cellular,20,nov,591.0,3.0,189.0,2,failure,1
id_37253,39.0,technician,married,secondary,no,1707.0,yes,no,cellular,26,jul,550.0,2.0,784.0,3,failure,1
id_40289,29.0,management,single,tertiary,no,378.0,yes,no,cellular,21,nov,702.0,1.0,,0,unknown,1
id_24169,28.0,management,single,tertiary,no,573.0,no,no,cellular,17,jun,322.0,3.0,183.0,2,success,1
id_19276,60.0,retired,married,secondary,no,2917.0,no,no,cellular,6,oct,227.0,1.0,,0,unknown,1
id_9137,37.0,blue-collar,married,secondary,no,1004.0,yes,yes,unknown,20,jun,1053.0,5.0,,0,unknown,1
id_41070,51.0,management,married,tertiary,no,2574.0,no,no,cellular,4,aug,949.0,2.0,,0,unknown,1
id_7601,45.0,technician,married,secondary,no,9297.0,no,no,cellular,21,oct,200.0,5.0,94.0,3,success,1
id_14689,34.0,blue-collar,single,tertiary,no,699.0,no,no,cellular,30,apr,184.0,1.0,80.0,2,success,1
id_15956,35.0,services,single,tertiary,no,241.0,no,no,cellular,28,jan,718.0,2.0,,0,unknown,1
id_15718,33.0,blue-collar,single,secondary,no,218.0,yes,no,cellular,15,may,690.0,3.0,,0,unknown,1
id_43463,,admin.,married,secondary,no,659.0,no,no,cellular,6,aug,728.0,2.0,,0,unknown,1
id_24153,37.0,management,married,tertiary,no,2960.0,yes,yes,cellular,30,apr,191.0,2.0,265.0,3,success,1
id_35976,34.0,management,married,tertiary,no,155.0,no,no,cellular,9,mar,209.0,3.0,181.0,6,success,1
id_7924,33.0,management,married,tertiary,no,622.0,no,no,cellular,19,nov,1420.0,3.0,99.0,5,failure,1
id_11243,31.0,management,married,tertiary,no,5873.0,no,no,cellular,29,jan,148.0,7.0,98.0,3,success,1
id_22537,40.0,technician,single,secondary,no,1431.0,no,no,cellular,17,jun,375.0,1.0,296.0,19,other,1
id_16507,53.0,housemaid,married,secondary,no,289.0,no,no,cellular,20,nov,631.0,1.0,,0,unknown,1
id_36874,51.0,management,divorced,secondary,no,-45.0,yes,no,unknown,9,jun,1070.0,10.0,,0,unknown,1
id_27941,40.0,blue-collar,single,primary,no,1.0,yes,no,cellular,17,apr,773.0,1.0,,0,unknown,1
id_4843,47.0,services,divorced,secondary,no,2013.0,yes,no,cellular,20,apr,732.0,1.0,152.0,1,failure,1
id_32353,30.0,technician,single,tertiary,no,1924.0,yes,no,cellular,18,may,563.0,1.0,,0,unknown,1
id_44826,24.0,admin.,married,tertiary,no,75.0,no,no,cellular,30,apr,377.0,1.0,79.0,1,success,1
id_25661,33.0,management,married,tertiary,no,2.0,no,no,cellular,3,feb,605.0,1.0,,0,unknown,1
id_10557,42.0,technician,married,secondary,no,1210.0,no,no,unknown,5,jun,703.0,2.0,,0,unknown,1
id_2992,28.0,technician,single,secondary,no,-752.0,yes,yes,unknown,26,may,989.0,1.0,,0,unknown,1
id_18171,25.0,management,single,tertiary,no,6790.0,no,no,telephone,22,mar,157.0,2.0,229.0,28,success,1
id_23885,44.0,entrepreneur,single,primary,no,389.0,no,yes,cellular,17,jul,621.0,3.0,,0,unknown,1
id_2049,39.0,technician,single,secondary,no,-3.0,no,no,cellular,21,aug,650.0,2.0,,0,unknown,1
id_1899,31.0,admin.,single,secondary,no,607.0,no,no,cellular,26,apr,464.0,1.0,326.0,3,other,1
id_2098,29.0,technician,single,tertiary,no,384.0,no,no,cellular,2,aug,83.0,8.0,95.0,3,success,1
id_34525,36.0,technician,single,secondary,no,2724.0,yes,no,cellular,18,nov,848.0,1.0,,0,unknown,1
id_6568,28.0,services,married,secondary,no,-29.0,yes,yes,cellular,17,jul,813.0,2.0,,0,unknown,1
id_45177,29.0,admin.,single,secondary,no,-7.0,no,yes,unknown,26,jun,3166.0,2.0,,0,unknown,1
id_37511,37.0,blue-collar,single,unknown,no,217.0,no,no,cellular,23,sep,253.0,2.0,,0,unknown,1
id_18009,32.0,admin.,single,secondary,no,3947.0,yes,no,cellular,18,may,218.0,1.0,178.0,1,success,1
id_17183,38.0,technician,married,unknown,no,190.0,no,no,cellular,16,jun,173.0,2.0,,0,unknown,1
id_12837,31.0,management,divorced,tertiary,no,2888.0,no,no,cellular,10,feb,297.0,2.0,156.0,4,other,1
id_39510,44.0,entrepreneur,married,primary,no,663.0,no,no,cellular,12,may,918.0,1.0,,0,unknown,1
id_38877,37.0,technician,married,tertiary,no,121.0,no,no,cellular,25,jun,265.0,2.0,318.0,3,other,1
id_6545,42.0,management,married,tertiary,no,31475.0,no,no,cellular,19,jul,579.0,7.0,,0,unknown,1
id_1896,21.0,student,single,unknown,no,775.0,no,no,cellular,1,apr,176.0,4.0,,0,unknown,1
id_32809,52.0,unknown,married,secondary,no,2201.0,no,no,cellular,12,aug,246.0,1.0,91.0,5,success,1
id_7152,37.0,technician,married,secondary,no,2778.0,no,no,cellular,26,apr,188.0,2.0,186.0,2,success,1
id_18621,30.0,technician,married,secondary,no,694.0,yes,no,unknown,2,jun,800.0,1.0,,0,unknown,1
id_36156,26.0,services,single,secondary,no,1343.0,no,no,telephone,18,jun,267.0,6.0,92.0,5,other,1
id_35130,38.0,services,single,secondary,no,4126.0,no,no,cellular,4,feb,679.0,2.0,,0,unknown,1
id_43184,43.0,services,married,secondary,no,773.0,no,no,cellular,24,jun,466.0,1.0,91.0,2,success,1
id_35158,36.0,self-employed,married,secondary,no,1246.0,yes,no,unknown,6,jun,1482.0,9.0,,0,unknown,1
id_27513,41.0,blue-collar,married,primary,no,1404.0,yes,no,unknown,5,jun,622.0,1.0,,0,unknown,1
id_16581,35.0,housemaid,divorced,tertiary,no,4311.0,no,no,cellular,21,nov,391.0,4.0,182.0,2,other,1
id_31780,39.0,technician,divorced,secondary,no,-4.0,yes,no,cellular,16,apr,873.0,1.0,,0,unknown,1
id_408,33.0,blue-collar,married,secondary,no,943.0,no,no,cellular,13,may,250.0,2.0,362.0,1,other,1
id_31747,45.0,self-employed,divorced,tertiary,no,1072.0,yes,no,cellular,12,aug,130.0,2.0,104.0,3,success,1
id_2507,31.0,management,married,tertiary,no,1186.0,yes,no,unknown,27,may,686.0,6.0,,0,unknown,1
id_4123,41.0,blue-collar,married,primary,no,3087.0,yes,no,cellular,13,apr,676.0,1.0,,0,unknown,1
id_20268,33.0,student,single,unknown,no,2324.0,no,no,cellular,30,mar,164.0,2.0,,0,unknown,1
id_17578,29.0,services,divorced,secondary,no,338.0,yes,no,cellular,20,nov,477.0,1.0,,0,unknown,1
id_8191,31.0,technician,single,tertiary,no,928.0,yes,no,cellular,13,apr,694.0,1.0,,0,unknown,1
id_7710,57.0,management,divorced,tertiary,no,3288.0,no,no,cellular,27,apr,498.0,1.0,,0,unknown,1
id_9196,32.0,blue-collar,married,primary,no,692.0,yes,no,unknown,26,may,879.0,3.0,,0,unknown,1
id_16042,35.0,services,single,secondary,no,1049.0,no,no,cellular,17,mar,414.0,2.0,41.0,1,failure,1
id_22390,,blue-collar,single,secondary,no,22.0,yes,yes,cellular,15,may,910.0,1.0,,0,unknown,1
id_30593,,management,single,tertiary,no,2650.0,no,no,cellular,6,apr,154.0,2.0,136.0,5,other,1
id_35236,,admin.,married,secondary,no,197.0,yes,no,cellular,13,oct,400.0,1.0,68.0,1,other,1
id_42396,39.0,blue-collar,married,primary,no,-100.0,yes,no,unknown,5,may,686.0,2.0,,0,unknown,1
id_1220,36.0,blue-collar,married,secondary,no,1.0,no,no,cellular,15,jul,811.0,1.0,,0,unknown,1
id_7774,30.0,admin.,single,secondary,no,6978.0,yes,no,cellular,20,nov,624.0,3.0,,0,unknown,1
id_34721,61.0,retired,married,secondary,no,2896.0,no,no,cellular,1,jul,293.0,1.0,119.0,2,success,1
id_13363,29.0,admin.,single,tertiary,no,8865.0,no,no,cellular,18,mar,278.0,2.0,,0,unknown,1
id_17729,38.0,blue-collar,single,secondary,no,1820.0,yes,no,cellular,8,apr,932.0,1.0,323.0,1,other,1
id_22993,23.0,management,married,secondary,no,2225.0,yes,no,cellular,23,jul,772.0,1.0,,0,unknown,1
id_16887,59.0,management,divorced,tertiary,no,,no,no,cellular,30,jan,475.0,3.0,197.0,2,failure,1
id_34235,31.0,management,single,tertiary,no,2441.0,no,no,cellular,2,feb,278.0,2.0,,0,unknown,1
id_202,65.0,retired,divorced,secondary,no,4830.0,no,no,cellular,22,apr,254.0,2.0,251.0,1,failure,1
id_1396,47.0,technician,married,unknown,no,607.0,yes,no,cellular,20,apr,760.0,2.0,,0,unknown,1
id_10984,28.0,technician,single,tertiary,no,2321.0,no,no,cellular,5,apr,265.0,3.0,241.0,4,other,1
id_34160,26.0,student,single,secondary,no,0.0,no,no,cellular,2,feb,1242.0,2.0,,0,unknown,1
id_34107,43.0,technician,married,tertiary,no,589.0,yes,no,cellular,8,aug,871.0,2.0,,0,unknown,1
id_25195,34.0,technician,married,secondary,no,5.0,no,no,telephone,28,jan,661.0,3.0,,0,unknown,1
id_21424,46.0,services,married,primary,no,,yes,no,cellular,14,apr,269.0,1.0,181.0,8,success,1
id_39852,81.0,retired,married,primary,no,1060.0,no,no,telephone,17,may,557.0,5.0,,0,unknown,1
id_38432,57.0,management,married,tertiary,no,1013.0,no,no,telephone,10,dec,192.0,1.0,,0,unknown,1
id_426,26.0,management,single,tertiary,no,,yes,no,cellular,3,mar,627.0,1.0,,0,unknown,1
id_8532,59.0,technician,married,tertiary,no,879.0,no,no,cellular,18,sep,1547.0,1.0,31.0,3,failure,1
id_7541,40.0,services,married,secondary,no,1375.0,yes,no,cellular,2,jun,268.0,2.0,92.0,4,success,1
id_36514,39.0,admin.,married,secondary,no,391.0,no,no,cellular,29,jul,556.0,2.0,,0,unknown,1
id_16004,68.0,retired,married,secondary,no,3408.0,no,no,cellular,15,nov,399.0,2.0,27.0,6,failure,1
id_8726,46.0,blue-collar,married,secondary,no,1734.0,yes,no,cellular,4,may,355.0,1.0,89.0,3,success,1
id_29644,38.0,management,married,tertiary,no,1297.0,no,no,cellular,8,feb,199.0,2.0,179.0,1,failure,1
id_6875,30.0,entrepreneur,married,secondary,no,123.0,yes,yes,cellular,23,jul,552.0,2.0,,0,unknown,1
id_21310,29.0,blue-collar,married,secondary,no,64.0,yes,no,cellular,21,aug,737.0,1.0,109.0,3,success,1
id_23571,50.0,technician,single,secondary,no,9126.0,yes,no,cellular,18,aug,517.0,1.0,461.0,5,failure,1
id_37882,33.0,management,married,tertiary,no,609.0,no,no,cellular,1,oct,306.0,2.0,121.0,1,success,1
id_2113,33.0,management,single,tertiary,no,1765.0,yes,no,telephone,29,jul,331.0,3.0,440.0,3,failure,1
id_23567,45.0,admin.,married,secondary,no,364.0,no,no,cellular,8,oct,349.0,2.0,140.0,7,success,1
id_14214,37.0,unemployed,married,tertiary,no,818.0,yes,no,cellular,19,nov,558.0,7.0,,0,unknown,1
id_36708,46.0,admin.,married,secondary,no,1098.0,yes,no,cellular,17,apr,611.0,1.0,303.0,5,failure,1
id_22540,38.0,services,married,secondary,no,777.0,no,yes,cellular,25,jul,1001.0,1.0,,0,unknown,1
id_30744,41.0,self-employed,married,secondary,yes,-2.0,yes,no,cellular,17,nov,784.0,1.0,,0,unknown,1
id_2165,62.0,retired,divorced,secondary,no,4828.0,no,no,cellular,14,aug,411.0,1.0,,0,unknown,1
id_8709,23.0,student,single,unknown,no,2276.0,no,no,cellular,8,sep,234.0,1.0,,0,unknown,1
id_1386,71.0,retired,married,unknown,no,4288.0,no,no,telephone,11,aug,176.0,2.0,,0,unknown,1
id_13004,30.0,management,single,tertiary,no,210.0,yes,no,cellular,13,apr,1077.0,1.0,17.0,1,failure,1
id_1324,35.0,technician,married,secondary,no,1456.0,no,no,cellular,22,mar,356.0,1.0,326.0,1,success,1
id_14655,45.0,management,married,secondary,no,2898.0,no,no,cellular,15,oct,529.0,4.0,105.0,7,failure,1
id_134,61.0,retired,divorced,secondary,no,1491.0,no,no,cellular,8,jun,505.0,1.0,,0,unknown,1
id_21673,24.0,student,single,secondary,no,145.0,no,no,cellular,2,feb,914.0,1.0,,0,unknown,1
id_5999,36.0,services,married,secondary,no,243.0,no,no,cellular,4,feb,704.0,2.0,,0,unknown,1
id_21323,29.0,student,single,tertiary,no,5291.0,no,no,cellular,12,nov,195.0,2.0,92.0,2,failure,1
id_43241,36.0,management,married,secondary,no,369.0,no,no,cellular,2,aug,883.0,3.0,342.0,4,failure,1
id_23807,29.0,blue-collar,married,secondary,no,99.0,yes,no,cellular,18,may,899.0,4.0,,0,unknown,1
id_7297,29.0,management,married,tertiary,no,2691.0,no,no,cellular,3,jun,177.0,1.0,,0,unknown,1
id_44242,33.0,technician,married,secondary,no,-719.0,yes,no,unknown,17,jun,633.0,16.0,,0,unknown,1
id_4,35.0,entrepreneur,single,secondary,no,865.0,yes,no,cellular,11,may,636.0,1.0,173.0,1,failure,1
id_31533,50.0,blue-collar,married,primary,no,3016.0,no,no,cellular,12,aug,657.0,3.0,,0,unknown,1
id_34548,33.0,admin.,single,secondary,no,-1.0,yes,no,cellular,16,jul,1061.0,2.0,,0,unknown,1
id_22800,38.0,blue-collar,divorced,primary,no,3203.0,yes,no,cellular,20,nov,709.0,3.0,183.0,2,failure,1
id_27684,46.0,technician,married,secondary,no,425.0,yes,no,cellular,12,may,830.0,1.0,342.0,4,failure,1
id_41028,29.0,management,single,tertiary,no,4.0,yes,yes,cellular,25,jul,1049.0,8.0,,0,unknown,1
id_1452,35.0,management,single,tertiary,no,-326.0,no,yes,cellular,21,jul,986.0,11.0,,0,unknown,1
id_15783,47.0,admin.,married,secondary,no,6.0,yes,no,unknown,7,may,707.0,2.0,,0,unknown,1
id_34313,40.0,technician,married,secondary,no,0.0,yes,no,cellular,23,oct,628.0,1.0,184.0,1,success,1
id_44024,34.0,admin.,married,secondary,no,993.0,no,no,cellular,3,sep,329.0,1.0,99.0,2,other,1
id_24988,37.0,housemaid,married,primary,no,-102.0,yes,yes,cellular,11,may,1112.0,2.0,,0,unknown,1
id_36981,54.0,management,divorced,tertiary,no,3368.0,no,no,cellular,21,oct,164.0,1.0,334.0,3,other,1
id_11192,39.0,blue-collar,married,primary,no,5837.0,yes,no,unknown,4,jun,982.0,2.0,,0,unknown,1
id_29686,47.0,management,single,tertiary,no,90.0,no,no,cellular,5,aug,242.0,1.0,97.0,4,success,1
id_29954,27.0,self-employed,single,tertiary,no,2861.0,no,no,cellular,3,jul,436.0,1.0,,0,unknown,1
id_18836,50.0,management,married,tertiary,no,5324.0,yes,no,unknown,20,jun,803.0,1.0,,0,unknown,1
id_39098,27.0,management,married,tertiary,no,1186.0,yes,no,cellular,21,jul,897.0,4.0,,0,unknown,1
id_10123,37.0,blue-collar,married,secondary,no,4318.0,no,no,cellular,8,sep,434.0,2.0,95.0,1,success,1
id_18504,31.0,management,single,tertiary,no,935.0,no,no,cellular,26,may,181.0,2.0,105.0,1,other,1
id_39648,44.0,unknown,married,unknown,no,674.0,no,no,unknown,13,nov,717.0,1.0,,0,unknown,1
id_12900,32.0,unemployed,married,secondary,no,980.0,no,no,cellular,29,jun,672.0,2.0,182.0,6,success,1
id_25659,24.0,services,single,tertiary,no,10.0,no,no,cellular,14,jun,579.0,1.0,181.0,10,failure,1
id_45162,48.0,housemaid,,unknown,no,2334.0,yes,no,cellular,27,may,129.0,2.0,41.0,5,success,1
id_20293,53.0,unemployed,divorced,primary,no,111.0,no,no,cellular,15,jul,942.0,4.0,,0,unknown,1
